StockCode,Description,Transactions,Unique_Prices,Min_Price,Max_Price,Avg_Price,Total_Quantity,Total_Revenue,Price_Range,Price_Variation_%
84596F,SMALL MARSHMALLOWS PINK BOWL,429,4,0.42,1.25,0.717948717948718,4193,2635.59,0.8300000000000001,115.60714285714286
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,427,3,0.79,2.55,2.0117798594847773,12622,23534.52,1.7599999999999998,87.48472113895906
20829,GLITTER HANGING BUTTERFLY STRING,426,3,1.69,4.13,2.1142018779342724,4728,9409.19,2.44,115.40998167989784
48187,DOOR MAT NEW ENGLAND,425,6,4.0,7.49,7.127505882352941,1956,12543.42,3.49,48.96523493079008
37449,CERAMIC CAKE STAND + HANGING CAKES,425,3,6.79,9.95,9.59115294117647,2311,20531.28,3.1599999999999993,32.94702961552803
16156S,WRAP PINK FAIRY CAKES ,421,3,0.34,0.42,0.41534441805225647,16686,6569.12,0.07999999999999996,19.261123184261688
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,421,5,0.2,1.63,0.8203562945368171,3589,2663.7,1.43,174.3145032863306
22904,CALENDAR PAPER CUT DESIGN,421,4,2.55,5.79,2.9619239904988124,3241,9245.990000000002,3.24,109.38835737828497
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,420,3,1.45,3.29,1.6954285714285713,3075,5109.99,1.84,108.52713178294576
85175,CACTI T-LIGHT CANDLES,419,4,0.27,0.83,0.4163245823389021,15654,6275.96,0.5599999999999999,134.5104333868379
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,419,6,0.79,3.29,2.7635799522673032,2868,5963.200000000001,2.5,90.46237283451647
21981,PACK OF 12 WOODLAND TISSUES ,418,8,0.2,0.83,0.3112200956937799,26115,6929.429999999999,0.6299999999999999,202.42908755476975
22381,TOY TIDY PINK RETROSPOT  ,418,3,1.49,2.1,2.0800717703349285,4284,8403.6,0.6100000000000001,29.325911187275004
22121,NOEL WOODEN BLOCK LETTERS ,417,4,5.45,11.63,5.963501199040768,1462,8640.640000000001,6.180000000000001,103.63039754220318
22465,HANGING METAL STAR LANTERN,417,4,0.79,3.29,1.6009832134292565,4483,6917.53,2.5,156.1540420305268
21876,POTTERING MUG,416,7,0.42,3.29,1.3136778846153847,5349,6280.37,2.87,218.47060330472652
21508,VINTAGE KID DOLLY CARD ,415,3,0.36,0.83,0.41513253012048196,6556,2645.41,0.47,113.21685628047365
22588,CARD HOLDER GINGHAM HEART,415,4,2.1,5.79,2.6775903614457834,2589,6662.01,3.69,137.81047516198703
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,414,6,0.39,2.46,1.0319806763285024,6120,5898.32,2.07,200.58515120307084
22737,RIBBON REEL CHRISTMAS PRESENT ,413,3,1.45,3.29,1.6882566585956416,3120,5126.84,1.84,108.9881678020796
47556B,TEA TIME TEA TOWELS ,412,3,2.1,2.95,2.942111650485437,5142,13366.3,0.8500000000000001,28.890813843171227
22398,MAGNETS PACK OF 4 SWALLOWS,411,4,0.39,2.46,0.9025790754257907,4278,3688.09,2.07,229.34278628423547
22690,DOORMAT HOME SWEET HOME BLUE ,410,9,4.58,15.79,7.730024390243902,2505,15424.51,11.209999999999999,145.01894734185043
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,408,5,0.85,1.49,1.2463725490196078,6809,8244.61,0.64,51.34901282152128
22109,FULL ENGLISH BREAKFAST PLATE,408,3,3.39,7.46,3.751887254901961,2939,10555.89,4.07,108.47873945791989
20992,JAZZ HEARTS PURSE NOTEBOOK,406,4,0.38,0.85,0.5944334975369459,6098,3126.5,0.47,79.06687660561862
21328,BALLOONS  WRITING SET ,406,3,1.25,3.29,1.6651724137931032,1686,2780.5,2.04,122.50983640505282
22548,HEADS AND TAILS SPORTING FUN,405,4,0.85,2.46,1.2531851851851852,3370,3941.85,1.6099999999999999,128.47263269890055
21135,VICTORIAN  METAL POSTCARD SPRING,402,3,0.2,1.69,1.679875621890547,5860,8302.12,1.49,88.6970428395848
21122,SET/10 PINK POLKADOT PARTY CANDLES,401,3,1.06,2.46,1.2501745635910224,6866,8255.39,1.4,111.98436128620442
22580,ADVENT CALENDAR GINGHAM SACK,401,3,4.95,11.63,6.000872817955112,1818,10534.58,6.680000000000001,111.31714006690632
17003,BROCADE RING PURSE ,401,9,0.14,0.63,0.26433915211970077,71129,14827.71,0.49,185.36792452830187
22358,KINGS CHOICE TEA CADDY ,401,3,2.55,5.79,2.941221945137157,2315,6554.130000000001,3.24,110.15829680438858
21967,PACK OF 12 SKULL TISSUES,398,3,0.25,0.39,0.3049246231155779,15702,4319.76,0.14,45.9129861568886
22381,TOY TIDY PINK POLKADOT,397,3,1.85,4.13,2.1130478589420654,4554,8919.58,2.28,107.90101087163836
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,397,4,7.0,24.96,12.124080604534006,1727,18185.06,17.96,148.1349438841866
37370,RETRO COFFEE MUGS ASSORTED,397,3,1.06,1.65,1.2179093198992443,7283,8271.45,0.5899999999999999,48.443672312878725
23343,JUMBO BAG VINTAGE CHRISTMAS ,396,4,1.75,4.13,2.0784343434343437,4908,9748.34,2.38,114.5092702840619
22754,SMALL RED BABUSHKA NOTEBOOK ,396,5,0.2,1.63,0.8077020202020201,3710,2668.96,1.43,177.04549007347197
21917,SET 12 KIDS  WHITE CHALK STICKS,395,3,0.36,0.83,0.4229367088607595,7955,3252.84,0.47,111.12773853705254
22900, SET 2 TEA TOWELS I LOVE LONDON ,395,5,2.32,3.25,2.9876455696202533,3698,10278.800000000001,0.9300000000000002,31.128190353523376
21329,DINOSAURS  WRITING SET ,392,4,0.98,3.29,1.6633673469387755,1644,2683.84,2.31,138.87491564934666
20676,RED RETROSPOT BOWL,392,3,1.06,2.46,1.243265306122449,5214,6056.01,1.4,112.60669730794484
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,389,8,1.71,5.17,4.888174807197943,4663,22133.829999999998,3.46,70.78306600052589
22185,SLATE TILE NATURAL HANGING,388,4,0.79,3.29,1.6202061855670102,3809,5833.55,2.5,154.3013489437516
23198,PANTRY MAGNETIC  SHOPPING LIST,386,4,1.04,3.29,1.4803367875647668,3067,4346.99,2.25,151.992439754292
22988,SOLDIERS EGG CUP ,385,3,1.06,2.46,1.2565194805194806,9389,10860.22,1.4,111.41888539771787
22668,PINK BABY BUNTING,384,3,2.55,5.79,2.956666666666667,3301,9269.31,3.24,109.58286358511837
22840,ROUND CAKE TIN VINTAGE RED,381,4,5.49,15.79,7.912624671916011,1259,9418.33,10.299999999999999,130.171724643498
21179,NO JUNK MAIL METAL SIGN,381,5,0.38,1.25,0.9897637795275591,4074,3082.96,0.87,87.8997613365155
22562,MONSTERS STENCIL CRAFT,381,3,1.06,2.46,1.2525459317585304,3973,4644.29,1.4,111.77234818322783
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,379,3,2.66,4.25,4.187757255936676,2805,10897.05,1.5899999999999999,37.96781672925224
22738,RIBBON REEL SNOWY VILLAGE,377,3,1.45,3.29,1.6713262599469494,4169,6690.73,1.84,110.09220904950088
22812,PACK 3 BOXES CHRISTMAS PANNETONE,375,3,1.65,4.13,1.9935199999999997,4420,8327.9,2.48,124.40306593362496
21257,VICTORIAN SEWING BOX MEDIUM,374,3,6.95,15.79,7.930855614973262,1294,9765.14,8.84,111.4633833871631
85014A,BLACK/BLUE POLKADOT UMBRELLA,374,3,4.95,12.46,6.0424331550802135,1659,9305.640000000001,7.510000000000001,124.28768026479402
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,374,5,2.55,6.63,3.1033155080213906,2793,8213.59,4.08,131.47229114971051
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,374,3,3.0,5.95,5.878208556149733,3406,14802.1,2.95,50.18535786576906
48188,DOORMAT WELCOME PUPPIES,374,10,4.58,15.79,7.801096256684493,3362,19301.36,11.209999999999999,143.69775261258357
22065,CHRISTMAS PUDDING TRINKET POT ,373,3,0.39,1.45,1.043941018766756,8380,5609.0199999999995,1.06,101.53830350034671
22491,PACK OF 12 COLOURED PENCILS,372,3,0.72,1.63,0.8496505376344086,7446,5936.76,0.9099999999999999,107.10285696206536
23313,VINTAGE CHRISTMAS BUNTING,371,3,4.15,10.79,4.951293800539084,2755,12994.77,6.639999999999999,134.1063622457034
21984,PACK OF 12 PINK PAISLEY TISSUES ,371,5,0.25,0.83,0.31746630727762803,25295,6922.05,0.58,182.69655289522836
22028,PENNY FARTHING BIRTHDAY CARD,371,3,0.36,0.83,0.42307277628032347,6143,2499.4900000000002,0.47,111.09199796126401
22844,VINTAGE CREAM DOG FOOD CONTAINER,370,5,6.42,16.63,8.518432432432434,1010,8292.35,10.209999999999999,119.85773299236628
20685,DOOR MAT RED SPOT,370,6,4.0,7.49,7.177378378378378,2427,15100.97,3.49,48.62499670511329
22898,CHILDRENS APRON APPLES DESIGN,370,4,1.65,4.13,1.9467567567567565,2714,5106.2,2.48,127.39136470914897
21154,RED RETROSPOT OVEN GLOVE ,369,3,1.06,2.46,1.2804065040650408,4610,5378.38,1.4,109.34027557305224
22348,TEA BAG PLATE RED RETROSPOT,368,3,0.72,1.63,0.8605978260869565,5113,4239.19,0.9099999999999999,105.74044837385539
21258,VICTORIAN SEWING BOX LARGE,367,3,10.95,24.96,12.568119891008175,1369,15975.63,14.010000000000002,111.47252032520325
21115,ROSE CARAVAN DOORSTOP,366,5,1.95,14.13,6.399617486338799,1173,6820.51,12.180000000000001,190.32387523161393
22333,RETROSPOT PARTY BAG + STICKER SET,366,3,1.45,3.29,1.6349180327868853,5662,8721.58,1.84,112.54386844480095
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,365,3,1.69,2.1,2.0735342465753424,3679,7104.89,0.41000000000000014,19.773003541039067
84839,SWEETHEART KEY CABINET,365,4,3.38,6.75,6.607972602739726,1493,8302.95,3.37,50.99900079190351
21658,GLASS  BEURRE DISH,364,3,3.39,3.95,3.9140659340659343,2037,7708.950000000001,0.56,14.307372676736483
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,364,6,0.79,3.29,2.7917857142857145,2329,4889.81,2.5,89.54842011001662
85061W,WHITE JEWELLED HEART DECORATION,363,3,0.64,1.63,0.8508264462809917,5990,4826.719999999999,0.9899999999999999,116.35745507527926
22335,HEART DECORATION PAINTED ZINC ,362,3,0.55,1.25,0.6508287292817679,8096,4935.4,0.7,107.55517826825127
23173,REGENCY TEAPOT ROSES ,361,4,8.0,19.96,9.705872576177285,2666,23073.32,11.96,123.22436654850992
21624,VINTAGE UNION JACK DOORSTOP,361,3,4.95,5.96,5.92786703601108,1725,10077.23,1.0099999999999998,17.03816893773715
22115,METAL SIGN EMPIRE TEA,360,6,0.79,5.79,2.1928055555555557,2726,4689.68,5.0,228.01839348374102
22600,CHRISTMAS RETROSPOT STAR WOOD,359,3,0.72,1.63,0.8648467966573816,4665,3853.71,0.9099999999999999,105.2209482092244
21980,PACK OF 12 RED RETROSPOT TISSUES ,359,5,0.25,0.83,0.31632311977715877,8633,2594.0899999999997,0.58,183.35681578020427
22433,WATERING CAN GREEN DINOSAUR,358,4,1.18,4.13,1.9392178770949722,2659,4800.7699999999995,2.95,152.12318506568334
22493,PAINT YOUR OWN CANVAS SET,358,3,1.45,3.29,1.6702234636871507,4098,6502.98,1.84,110.16489948824298
21903,MAN FLU METAL SIGN,358,5,1.4,4.13,2.1523184357541902,3368,6628.9800000000005,2.73,126.83996729523832
22331,WOODLAND PARTY BAG + STICKER SET,356,3,1.45,3.29,1.6479775280898874,3529,5570.21,1.84,111.65200790891119
22791,T-LIGHT GLASS FLUTED ANTIQUE,356,3,1.06,2.46,1.2326404494382022,9153,10513.34,1.4,113.57732099721983
21238,RED RETROSPOT CUP,356,3,0.72,1.63,0.8474438202247191,4258,3425.6,0.9099999999999999,107.38174947794093
22302,COFFEE MUG PEARS  DESIGN,356,5,1.12,4.96,2.5082584269662918,4815,10061.26,3.84,153.09427285147942
47591D,PINK FAIRY CAKE CHILD'S APRON,355,4,1.19,1.95,1.9250422535211267,3327,6036.21,0.76,39.47965290683212
22712,CARD DOLLY GIRL ,355,3,0.36,0.83,0.42749295774647883,7153,2838.21,0.47,109.94333157617291
22809,SET OF 6 T-LIGHTS SANTA,355,3,2.55,5.79,3.029098591549296,2543,7322.210000000001,3.24,106.96251383296288
23108,SET OF 10 LED DOLLY LIGHTS,354,5,3.39,12.46,6.148418079096045,2194,12985.23,9.07,147.51761970834445
22550,HOLIDAY FUN LUDO,354,4,2.62,7.46,3.788757062146893,1943,6951.5,4.84,127.74638016134563
22899,CHILDREN'S APRON DOLLY GIRL ,354,3,1.85,4.13,2.1166666666666667,2621,5266.28,2.28,107.71653543307085
22110,BIRD HOUSE HOT WATER BOTTLE,353,6,1.25,7.46,2.6920963172804533,1936,4412.51,6.21,230.67525333838432
21561,DINOSAUR LUNCH BOX WITH CUTLERY,353,3,2.1,4.96,2.548810198300283,2338,5539.83,2.86,112.20921832105188
22374,AIRLINE BAG VINTAGE JET SET RED,352,5,3.95,8.29,4.9075,909,4337.09,4.339999999999999,88.43606724401425
22468,BABUSHKA LIGHTS STRING OF 10,351,5,4.95,13.29,6.666695156695157,1668,10486.14,8.34,125.09946538690005
22716,CARD CIRCUS PARADE,350,3,0.36,0.83,0.42197142857142855,5128,2111.79,0.47,111.3819486762814
22601,CHRISTMAS RETROSPOT ANGEL WOOD,349,3,0.72,1.63,0.8697421203438395,5053,4126.57,0.9099999999999999,104.6287145022073
22983,CARD BILLBOARD FONT,349,3,0.36,0.83,0.42684813753581663,5326,2189.43,0.47,110.10941800362488
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,349,5,0.2,1.63,0.8111747851002864,2217,1696.9399999999998,1.43,176.28753090780646
22606,WOODEN SKITTLES GARDEN SET,348,4,10.66,15.95,15.184913793103446,1030,13850.34,5.289999999999999,34.837207982060235
79000,MOROCCAN TEA GLASS,347,3,0.64,0.85,0.8269164265129683,11609,8633.81,0.20999999999999996,25.395553077298388
21071,VINTAGE BILLBOARD DRINK ME MUG,346,4,0.8,2.46,1.2102601156069364,4175,4523.96,1.66,137.16059701492537
47567B,TEA TIME KITCHEN APRON,346,3,4.65,12.46,5.893670520231214,2160,11511.720000000001,7.8100000000000005,132.51504259002263
21833,CAMOUFLAGE LED TORCH,346,3,1.45,1.69,1.6841040462427743,6237,10273.65,0.24,14.250900978204909
22784,LANTERN CREAM GAZEBO ,345,3,4.25,10.79,4.955507246376812,1517,7145.67,6.539999999999999,131.97438072120022
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,344,3,1.85,4.13,2.129593023255814,2725,5477.740000000001,2.28,107.06270987468945
21713,CITRONELLA CANDLE FLOWERPOT,344,3,0.85,2.1,2.0527616279069765,2613,4573.05,1.25,60.89357785173123
21407,BROWN CHECK CAT DOORSTOP ,341,3,3.0,4.25,4.217008797653959,1143,4670.0,1.25,29.641863699582753
35400,WOODEN BOX ADVENT CALENDAR ,340,3,4.0,8.95,8.885441176470588,1247,10781.699999999999,4.949999999999999,55.70910776054683
48111,DOORMAT 3 SMILEY CATS,340,7,4.58,8.25,7.603088235294118,2329,13838.97,3.67,48.269859383764334
22595,GINGHAM HEART DECORATION,340,3,0.72,1.63,0.8599411764705882,5964,4828.38,0.9099999999999999,105.82119159997264
84971S,SMALL HEART FLOWERS HOOK ,340,4,0.39,1.63,0.8506764705882354,6342,5168.86,1.2399999999999998,145.76634512325825
20961,STRAWBERRY BATH SPONGE ,340,3,1.06,2.46,1.2726764705882352,3275,4021.91,1.4,110.0043909315708
22536,MAGIC DRAWING SLATE PURDEY,340,3,0.27,0.42,0.4154999999999999,9442,3652.44,0.14999999999999997,36.10108303249097
84880,WHITE WIRE EGG HOLDER,339,4,4.95,7.5,6.040117994100296,1745,9629.050000000001,2.55,42.21771830435631
21875,KINGS CHOICE MUG,338,5,0.85,3.29,1.278431952662722,6714,7491.42,2.44,190.85880909953482
22768,FAMILY PHOTO FRAME CORNICE,337,4,6.72,19.96,9.90459940652819,1150,10668.39,13.240000000000002,133.67527000913765
21746,SMALL RED RETROSPOT WINDMILL,337,3,1.06,2.46,1.2506231454005934,4898,5821.82,1.4,111.94419399231244
85040A,S/4 PINK FLOWER CANDLES IN BOWL,337,3,1.45,3.29,1.6719584569732935,1928,3169.04,1.84,110.0505812405715
22174,PHOTO CUBE,336,4,1.25,3.29,1.6844047619047617,4185,6410.8099999999995,2.04,121.1110325818079
22241,GARLAND WOODEN HAPPY EASTER,336,3,0.7,1.25,1.2466666666666666,3733,4391.81,0.55,44.117647058823536
22041,"RECORD FRAME 7"" SINGLE SIZE ",336,3,2.1,4.96,2.4546130952380953,7162,15789.12,2.86,116.51530766899059
21922,UNION STRIPE WITH FRINGE  HAMMOCK,336,3,6.95,16.63,7.902500000000001,1286,9671.74,9.68,122.49288199936727
47599A,PINK PARTY BAGS,336,3,1.52,2.1,2.0665476190476193,5956,11005.28,0.5800000000000001,28.066132841753554
21992,VINTAGE PAISLEY STATIONERY SET,332,4,1.25,2.95,1.9397289156626507,2088,3489.84,1.7000000000000002,87.64111243963416
21714,CITRONELLA CANDLE GARDEN POT,332,3,0.65,1.25,1.2385843373493974,3396,3756.12,0.6,48.442401692565845
22670,FRENCH WC SIGN BLUE METAL,331,3,1.06,2.46,1.2586706948640483,4339,5206.36,1.4,111.22845758724978
22207,FRYING PAN UNION FLAG,330,3,3.75,8.29,4.281272727272727,2920,11523.36,4.539999999999999,106.04323268356902
22208,WOOD STAMP SET THANK YOU,330,5,0.5,3.29,1.2266363636363635,2111,2568.8,2.79,227.4512710294227
22593,CHRISTMAS GINGHAM STAR,330,3,0.72,1.63,0.8736363636363637,5421,4528.29,0.9099999999999999,104.16233090530696
22564,ALPHABET STENCIL CRAFT,329,3,1.06,2.46,1.2517933130699088,4580,5204.51,1.4,111.83954933954934
22072,RED RETROSPOT TEA CUP AND SAUCER ,329,3,1.25,3.75,3.6098784194528877,1628,5544.32,2.5,69.25440996926704
23170,REGENCY TEA PLATE ROSES ,329,3,1.45,3.29,1.6575379939209725,6575,10190.789999999999,1.84,111.00801349641503
84997D,CHILDRENS CUTLERY POLKADOT PINK,328,3,3.75,8.29,4.172439024390244,3530,13796.6,4.539999999999999,108.80925936751034
22574,HEART WOODEN CHRISTMAS DECORATION,328,3,0.72,1.63,0.8725914634146341,4952,4208.42,0.9099999999999999,104.28706194752104
15056P,EDWARDIAN PARASOL PINK,328,5,3.0,12.46,5.841798780487805,2492,12141.210000000001,9.46,161.9364232742379
23205,CHARLOTTE BAG VINTAGE ALPHABET ,327,3,0.72,1.63,0.852782874617737,4752,3786.22,0.9099999999999999,106.70945994405794
22439,6 ROCKET BALLOONS ,327,3,0.55,1.25,0.6698776758409787,3782,2485.9,0.7,104.49669025336678
22215,CAKE STAND WHITE TWO TIER LACE,326,3,2.95,8.5,8.155828220858897,1042,8117.8,5.55,68.04949601323904
22366,DOORMAT AIRMAIL ,326,8,4.58,8.25,7.557085889570552,1961,12077.17,3.67,48.56369311701121
22626,BLACK KITCHEN SCALES,324,3,7.65,16.63,8.485740740740741,831,6865.93,8.979999999999999,105.82458590664075
22357,KINGS CHOICE BISCUIT TIN,324,4,3.75,4.56,4.2175,1891,8120.59,0.8099999999999996,19.20569057498517
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,324,3,1.45,3.29,1.654074074074074,3286,5225.22,1.84,111.24048365427677
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,323,3,1.74,2.55,2.5185139318885446,3239,7592.37,0.8099999999999998,32.16182327776958
22120,WELCOME  WOODEN BLOCK LETTERS,323,3,8.5,10.13,9.866377708978327,978,9398.65,1.6300000000000008,16.520754101241366
48185,DOOR MAT FAIRY CAKE,322,6,4.0,7.49,7.06776397515528,1644,10377.68,3.49,49.379124886853965
23256,CHILDRENS CUTLERY SPACEBOY ,322,3,3.75,8.29,4.151677018633541,1982,7974.38,4.539999999999999,109.35340055653626
22023,EMPIRE BIRTHDAY CARD,322,3,0.36,0.83,0.41192546583850925,4944,1994.91,0.47,114.09831121833535
23320,GIANT 50'S CHRISTMAS CRACKER,321,3,1.25,2.89,2.6578504672897196,2635,6926.11,1.6400000000000001,61.703998030873095
84510A,SET OF 4 ENGLISH ROSE COASTERS,321,3,1.06,2.46,1.259532710280374,2196,2708.04,1.4,111.15233360540178
21906,PHARMACIE FIRST AID TIN,321,3,5.95,7.13,6.7223364485981305,1663,11235.65,1.1799999999999997,17.553420734335244
22603,CHRISTMAS RETROSPOT TREE WOOD,320,3,0.72,1.63,0.86421875,4014,3294.9,0.9099999999999999,105.29741457241005
22846,BREAD BIN DINER STYLE RED ,320,5,5.0,16.95,16.34828125,801,12347.56,11.95,73.09636907549532
22736,RIBBON REEL MAKING SNOWMEN ,319,3,1.45,3.29,1.6847335423197491,2365,3885.41,1.84,109.21608395511974
22989,SET 2 PANTRY DESIGN TEA TOWELS,318,5,2.55,3.28,3.2295283018867926,2697,8323.17,0.73,22.603920193964885
22360,GLASS JAR ENGLISH CONFECTIONERY,318,3,2.55,5.79,2.95062893081761,2307,6316.650000000001,3.24,109.80709794308856
21866,UNION JACK FLAG LUGGAGE TAG,317,3,1.06,2.46,1.2666876971608834,1696,2114.65,1.4,110.5244807491159
85199S,SMALL HANGING IVORY/RED WOOD BIRD,317,3,0.36,0.83,0.43145110410094634,5447,2269.61,0.47,108.93470790378008
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,317,3,0.42,1.25,0.5635646687697161,5967,3098.21,0.8300000000000001,147.27679820878814
20963,APPLE BATH SPONGE,317,3,1.06,2.46,1.2781388012618298,3203,3935.54,1.4,109.53426956586124
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,315,3,4.25,10.79,4.922634920634921,2461,11350.130000000001,6.539999999999999,132.85567801474238
21718,RED METAL BEACH SPADE ,315,4,0.85,2.46,1.253269841269841,3706,4431.32,1.6099999999999999,128.46395460762957
23581,JUMBO BAG PAISLEY PARK,315,3,1.75,2.08,2.0596190476190475,4373,8529.24,0.33000000000000007,16.022380467955244
22430,ENAMEL WATERING CAN CREAM,315,3,3.18,4.95,4.924380952380953,1302,5985.74,1.77,35.943604223881174
23309,SET OF 60 I LOVE LONDON CAKE CASES ,315,3,0.42,1.25,0.5684126984126985,7727,3729.0499999999997,0.8300000000000001,146.02066461882154
22119,PEACE WOODEN BLOCK LETTERS,314,4,1.95,14.13,6.663885350318472,791,4774.21,12.180000000000001,182.77625378740814
21035,SET/2 RED RETROSPOT TEA TOWELS ,314,5,2.55,6.63,3.191210191082803,3074,8887.26,4.08,127.8511835854856
21592,RETROSPOT CIGAR BOX MATCHES ,313,3,0.39,1.25,1.163003194888179,2871,3023.35,0.86,73.94648645678808
21716,BOYS VINTAGE TIN SEASIDE BUCKET,313,5,1.59,4.96,2.521501597444089,3365,7818.53,3.37,133.65052012721262
22979,PANTRY WASHING UP BRUSH,313,6,1.25,3.29,1.4955271565495207,3920,5795.86,2.04,136.40675069429608
22614,PACK OF 12 SPACEBOY TISSUES,313,4,0.21,0.83,0.32118210862619806,5577,1717.2499999999998,0.62,193.0369044066448
22168,ORGANISER WOOD ANTIQUE WHITE ,312,3,7.5,8.5,8.480448717948718,657,5451.3,1.0,11.79182886730413
22810,SET OF 6 T-LIGHTS SNOWMEN,311,3,2.55,5.79,3.035016077170418,2182,6391.9800000000005,3.24,106.75396497473221
22483,RED GINGHAM TEDDY BEAR ,310,3,2.55,5.79,2.9489677419354843,1830,5133.780000000001,3.24,109.86895359775973
22583,PACK OF 6 HANDBAG GIFT BOXES,310,3,2.1,2.55,2.54758064516129,1789,4519.35,0.44999999999999973,17.663817663817653
21563,RED HEART SHAPE LOVE BUCKET ,310,4,0.79,5.79,2.8512903225806454,2714,6447.22,5.0,175.35920352981105
22573,STAR WOODEN CHRISTMAS DECORATION,309,3,0.72,1.63,0.8786084142394822,4666,3878.74,0.9099999999999999,103.57287561236139
22672,FRENCH BATHROOM SIGN BLUE METAL,308,3,1.45,3.29,1.652077922077922,2739,4409.07,1.84,111.37489191101328
48129,DOORMAT TOPIARY,308,8,4.58,15.79,7.783603896103896,2066,12476.34,11.209999999999999,144.02068951133543
22175,PINK OWL SOFT TOY,308,3,1.98,2.95,2.9372077922077926,1674,4681.68,0.9700000000000002,33.02456171379303
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,308,4,1.69,4.13,2.1030194805194804,2621,5156.14,2.44,116.02365183023791
21829,DINOSAUR KEYRINGS ASSORTED,308,3,0.18,0.42,0.2105844155844156,14396,2982.87,0.24,113.96854764107307
22494,EMERGENCY FIRST AID TIN ,306,3,1.06,2.46,1.2876797385620915,2590,3209.4,1.4,108.72268608989162
21033,JUMBO BAG CHARLIE AND LOLA TOYS,305,8,1.25,2.95,2.601639344262295,3449,6574.9,1.7000000000000002,65.3434152488973
22419,LIPSTICK PEN RED,305,3,0.36,0.83,0.432,5768,2404.2,0.47,108.7962962962963
22187,GREEN CHRISTMAS TREE CARD HOLDER,304,4,1.95,8.29,3.4182894736842107,2022,6008.0199999999995,6.339999999999999,185.47288194310784
85231B,CINAMMON SET OF 9 T-LIGHTS,304,3,0.72,1.63,0.8645394736842105,1951,1652.11,0.9099999999999999,105.2583517236131
22283,6 EGG HOUSE PAINTED WOOD,304,4,5.85,15.79,7.942565789473684,939,7008.89,9.94,125.1484754860139
22222,CAKE PLATE LOVEBIRD WHITE,303,3,1.95,4.95,4.624587458745874,1229,4561.95,3.0,64.8706512042819
22945,CHRISTMAS METAL TAGS ASSORTED ,302,3,0.72,1.8,0.8655629139072847,7555,6183.31,1.08,124.77429227237951
22813,PACK 3 BOXES BIRD PANNETONE ,302,3,1.65,4.13,1.9761589403973507,3692,6889.999999999999,2.48,125.49597855227883
48173C,DOORMAT BLACK FLOCK ,302,7,4.58,8.25,7.669933774834438,2837,15797.76,3.67,47.84917455273882
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,302,3,0.72,1.63,0.8482781456953643,5392,4280.82,0.9099999999999999,107.27613396830351
22594,CHRISTMAS GINGHAM TREE,301,3,0.72,1.63,0.8793687707641196,4530,3810.72,0.9099999999999999,103.48332011031773
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",301,3,4.25,10.79,4.898106312292359,2113,9617.27,6.539999999999999,133.52098919509197
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,301,3,2.66,3.75,3.7439867109634553,1110,4097.34,1.0899999999999999,29.113351198821587
22845,VINTAGE CREAM CAT FOOD CONTAINER,300,5,4.27,12.46,6.363366666666667,851,5103.139999999999,8.190000000000001,128.70545465974513
21832,CHOCOLATE CALCULATOR,299,3,1.45,3.29,1.6809030100334448,3053,4928.93,1.84,109.46497144789988
22024,RAINY LADIES BIRTHDAY CARD,299,3,0.36,0.83,0.42066889632107024,5239,2104.81,0.47,111.72682461440611
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,299,3,1.45,2.46,1.6487959866220734,3804,6049.47,1.01,61.25682062516482
21730,GLASS STAR FROSTED T-LIGHT HOLDER,298,3,4.25,9.96,4.882986577181208,1209,5681.1900000000005,5.710000000000001,116.93663109138015
21872,GLAMOROUS  MUG,298,5,0.8,3.29,1.2806375838926174,5061,5029.25,2.49,194.43439981133562
23266,SET OF 3 WOODEN STOCKING DECORATION,297,4,1.04,2.5,1.3101010101010102,1975,2543.39,1.46,111.44178874325365
82567,"AIRLINE LOUNGE,METAL SIGN",296,3,1.63,2.1,2.0781756756756757,911,1880.8100000000002,0.4700000000000002,22.615989855967754
21155,RED SPOTTY PEG BAG,296,3,1.5,2.1,2.0439527027027027,2564,4864.92,0.6000000000000001,29.35488669608767
